month_year,db_a
August 2013,72.67332982640715
September 2013,71.80061919504644
October 2013,73.25367430922987
November 2013,69.65968586387434
December 2013,69.39460370994941
January 2014,72.62459123610203
February 2014,71.70435446906035
March 2014,74.61036238394729
April 2014,74.68648266100496
May 2014,75.09824352485859
June 2014,71.19215969215969
July 2014,70.41568377430666
August 2014,69.10639777468707
September 2014,69.29422222222222
October 2014,68.49126946672959
November 2014,68.50371747211896
December 2014,67.09801762114537
January 2015,68.18857142857142
February 2015,72.93697478991596
March 2015,75.45942812982999
April 2015,75.12209516783474
May 2015,74.48890649762282
June 2015,75.95784276490696
July 2015,75.36049856184084
August 2015,75.68794852759218
September 2015,74.25871652349672
October 2015,73.30375628512274
November 2015,71.13251366120218
December 2015,69.96076099881094
January 2016,71.84431977559608
February 2016,73.31687546057479
March 2016,74.13461538461539
April 2016,74.79975278121137
May 2016,75.6529484029484
June 2016,74.94470699432893
July 2016,74.33802816901408
August 2016,74.44864226682408
September 2016,75.23555754590237
October 2016,74.49789029535864
November 2016,73.58002799813346
December 2016,72.21021611001964
January 2017,71.69456812110418
February 2017,73.82290217895225
March 2017,71.56509846827133
April 2017,71.9700996677741
May 2017,72.6854381872709
June 2017,74.12403100775194
July 2017,73.48063781321184
August 2017,73.46580406654344
September 2017,73.19805332204824
October 2017,71.10645161290323
November 2017,71.19638242894057
December 2017,70.90163934426229
January 2018,71.70833333333333
February 2018,71.3153078202995
March 2018,72.2529702970297
April 2018,74.15496049165935
May 2018,74.59219571370805
June 2018,74.23465171192444
July 2018,68.87669990933817
August 2018,68.3544997715852
September 2018,67.37
October 2018,67.25219941348973
November 2018,66.98335388409372
December 2018,66.82109227871939
January 2019,65.18529862174579
February 2019,71.59188191881918
March 2019,73.69591950810509
April 2019,74.37834664161578
May 2019,73.60922712933754
June 2019,75.20247695852535
July 2019,74.8366738894908
August 2019,74.47881355932203
September 2019,73.29206481096801
October 2019,72.3643798273512
November 2019,71.670599339311
December 2019,71.39781685870224
January 2020,70.71776729559748
February 2020,70.56859205776173
March 2020,72.9384030418251
April 2020,72.31538461538462
May 2020,74.8758445945946
June 2020,71.05767138193688
July 2020,71.25800915331808
August 2020,70.71714285714286
September 2020,70.73245614035088
October 2020,68.81341557440247
November 2020,68.81012658227849
December 2020,68.55447298494242
January 2021,67.82818387339864
February 2021,68.78258064516129
March 2021,68.68011811023622
April 2021,69.32188841201717
May 2021,70.08391608391608
June 2021,70.43268028345143
July 2021,70.05191873589165
August 2021,69.51519756838906
September 2021,70.07340067340067
October 2021,68.77957384276267
November 2021,68.12977099236642
December 2021,67.73091603053435
January 2022,67.18202247191012
February 2022,67.99819168173599
March 2022,68.97268235977913
April 2022,69.87703349282296
May 2022,70.60796915167096
June 2022,70.9242527173913
July 2022,71.13392857142857
August 2022,70.71795425118688
September 2022,70.07942973523421
October 2022,69.46300533943554
November 2022,67.67973311092577
December 2022,67.24415832141155
January 2023,67.13838664812239
February 2023,68.29792583280955
March 2023,68.80645161290323
April 2023,69.68346522282383
May 2023,70.20374220374221
June 2023,71.05227882037534
July 2023,70.43291995490416
August 2023,70.85304136253042
September 2023,71.06515373352855
October 2023,69.13100848256362
November 2023,68.15217391304348
December 2023,67.75259259259259
January 2024,67.7467134092901
February 2024,69.2350332594235
March 2024,69.61516694963214
April 2024,69.63765373699148
May 2024,70.4071946795647
June 2024,71.18861512319457
July 2024,71.67179741807348
August 2024,71.57075471698113
September 2024,71.19972593353889
October 2024,69.90880721220528
November 2024,68.31846865797223
December 2024,67.83612527312455
